ID,선수명,데뷔년도,생년월일,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),연봉,WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피
65586,전병우,2015.0,1992-10-24,롯데,2019,0.098,29,55,51,2,5,1,0,0,6,0,1,0,3,0,0,22,0,0.118,0.148,0.266,0,0.0,0.0,1,6,18,0.33,0,0.14,3.75,0.020,-0.5,0.096,29,0,0,0,0.0,1,0,1루수,21.0,12.0,100.66666666666666,2.0,0.0,67.0,11.0,5.0,0.0,0.0,0.0,0.963956953642384,0.0,"2,700",-0.905,0,0.0294380018,0.054424711,0.0,132,1.493660689688186
65586,전병우,2015.0,1992-10-24,우리/히어로즈/넥센/키움,2020,0.237,119,402,359,46,85,13,3,8,128,48,2,2,37,0,2,100,7,0.357,0.31,0.667,17,0.28,0.182,24,69,107,0.64,4,0.37,3.81,0.120,41.8,0.229,119,7,7,0,100.0,3,0,3루수,134.0,96.0,864.3333333333334,9.0,0.0,198.0,169.0,30.0,0.0,0.0,0.0,0.9674126494408022,0.0,"2,700",1.161,0,0.102564103,0.156988814,0.0,534,0.9257292856911508
92211,장원진,1992.0,1969-06-15,두산,2002,0.275,130,488,444,55,122,12,3,1,143,30,7,3,31,0,3,65,10,0.322,0.324,0.646,30,0.19,0.375,16,143,117,1.22,0,0.48,3.75,0.047,45.7,0.226,130,4,2,2,50.0,0,0,1루수,144.0,113.0,1014.0,6.0,0.0,940.0,41.0,82.0,0.0,0.0,0.0,0.9879289940828402,0.0,"14,700",-0.102,0,0.00943396226,0.00943396226,0.0,488,0.6169513209526039
92211,장원진,1992.0,1969-06-15,두산,2003,0.290,124,429,386,46,112,23,1,5,152,48,4,4,31,1,4,38,6,0.394,0.346,0.74,30,0.272,0.391,29,124,116,1.07,0,0.82,3.76,0.104,52.4,0.254,124,2,1,1,50.0,0,0,1루수,128.0,85.0,770.6666666666667,6.0,0.0,599.0,37.0,55.0,0.0,0.0,0.0,0.9880769896193772,0.0,"13,700",1.058,0,0.00602409639,0.0154580586,0.0,917,0.9134601452569628
92211,장원진,1992.0,1969-06-15,두산,2004,0.284,130,486,429,51,122,15,4,5,160,49,5,3,44,1,5,54,5,0.373,0.356,0.729,37,0.287,0.143,24,133,123,1.08,0,0.81,3.95,0.089,57.5,0.253,130,13,5,8,38.5,0,0,1루수,144.0,118.0,948.3333333333334,6.0,0.0,895.0,66.0,100.0,0.0,0.0,0.0,0.994693848857645,0.0,"22,500",1.16,1,0.0656934307,0.0811514893,0.0,1403,0.5151109186988585
92211,장원진,1992.0,1969-06-15,두산,2005,0.286,123,478,423,58,121,16,0,3,146,42,2,2,42,1,9,53,5,0.345,0.361,0.706,32,0.279,0.0,19,147,104,1.41,0,0.79,3.91,0.059,54.9,0.249,123,8,4,4,50.0,0,0,1루수,130.0,106.0,853.0,5.0,0.0,759.0,47.0,91.0,0.0,0.0,0.0,0.9946822977725672,0.0,"22,500",1.259,0,0.0792951542,0.160446644,0.0,1881,0.5110246530026017
92211,장원진,1992.0,1969-06-15,두산,2006,0.253,98,214,198,8,50,8,0,2,64,19,3,4,7,0,2,22,7,0.323,0.28,0.603,10,0.185,0.233,10,70,60,1.17,0,0.32,3.41,0.071,16.8,0.207,98,3,1,2,33.3,0,0,좌익수,62.0,40.0,334.0,2.0,0.0,180.0,9.0,18.0,0.0,0.0,0.0,0.9883163672654692,0.0,"20,000",-0.301,0,0.0155807365,0.17602738,0.0,2095,0.989037076994774
92211,장원진,1992.0,1969-06-15,두산,2007,0.185,23,31,27,1,5,2,0,0,7,3,0,2,2,0,0,3,1,0.259,0.226,0.485,0,0.2,0.067,2,14,7,2.00,0,0.67,3.35,0.074,2.0,0.166,23,0,0,0,0.0,0,0,좌익수,8.0,4.0,31.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"15,000",-0.133,0,0.0284757119,0.204503092,0.0,2126,0.907165767573082
96307,박진만,1996.0,1976-11-30,현대,2002,0.219,126,466,401,47,88,24,0,12,148,57,9,4,47,2,5,85,6,0.369,0.306,0.675,18,0.206,0.0,36,111,121,0.92,0,0.55,4.25,0.150,47.6,0.23,126,7,2,5,28.6,0,0,유격수,123.0,120.0,1040.6666666666667,12.0,0.0,188.0,357.0,82.0,0.0,0.0,0.0,0.978,0.0,"16,000",1.405,0,0.0471698113,0.0471698113,0.0,466,0.0
96307,박진만,1996.0,1976-11-30,현대,2003,0.283,129,515,421,68,119,26,0,16,193,48,22,4,55,0,13,66,14,0.458,0.379,0.837,33,0.232,0.0,42,93,147,0.63,0,0.83,3.94,0.176,72.3,0.285,129,11,6,5,54.5,0,0,유격수,129.0,125.0,1088.3333333333333,19.0,0.0,205.0,393.0,75.0,0.0,0.0,0.0,0.969,0.0,"17,000",4.089,0,0.0502008032,0.0973706145,0.0,981,0.0
96307,박진만,1996.0,1976-11-30,현대,2004,0.286,129,506,434,65,124,18,0,17,193,69,10,5,48,2,9,67,10,0.445,0.365,0.81,34,0.295,1.0,35,112,136,0.82,0,0.72,3.86,0.159,71.4,0.276,129,9,6,3,66.7,0,0,유격수,128.0,123.0,1041.3333333333333,14.0,0.0,199.0,362.0,63.0,0.0,0.0,0.0,0.976,0.0,"28,000",4.032,0,0.518248175,0.61561879,1.0,1487,0.0
96307,박진만,1996.0,1976-11-30,삼성,2005,0.249,85,333,281,34,70,16,0,7,107,44,9,2,32,0,9,47,8,0.381,0.343,0.724,18,0.284,1.0,23,72,94,0.77,0,0.68,3.92,0.132,38.1,0.25,85,7,5,2,71.4,0,0,유격수,84.0,80.0,686.0,10.0,0.0,115.0,223.0,33.0,0.0,0.0,0.0,0.971,0.0,"97,500",1.894,1,0.325991189,0.941609979,0.0,1820,0.0
96307,박진만,1996.0,1976-11-30,삼성,2006,0.283,115,452,382,54,108,22,1,11,165,65,2,5,56,0,7,74,6,0.432,0.38,0.812,26,0.295,0.0,34,83,122,0.68,0,0.76,4.28,0.149,65.5,0.279,115,16,10,6,62.5,0,0,유격수,115.0,115.0,940.6666666666666,8.0,0.0,155.0,293.0,53.0,0.0,0.0,0.0,0.982,0.0,"97,500",4.899,0,0.327195467,1.268805446,2.0,2272,0.0
96307,박진만,1996.0,1976-11-30,삼성,2007,0.312,100,400,333,34,104,25,0,7,150,56,5,5,53,2,4,38,5,0.450,0.408,0.858,29,0.347,0.0,32,85,111,0.77,0,1.39,4.11,0.138,62.5,0.296,100,8,5,3,62.5,0,0,유격수,98.0,97.0,798.0,12.0,0.0,131.0,298.0,55.0,0.0,0.0,0.0,0.973,0.0,"97,500",4.42,0,0.190954774,1.459760219,1.0,2672,0.0
96307,박진만,1996.0,1976-11-30,삼성,2008,0.244,104,391,332,28,81,12,3,5,114,38,9,3,44,0,3,50,9,0.343,0.335,0.678,20,0.247,0.0,20,84,120,0.70,0,0.88,3.91,0.099,40.2,0.237,104,9,5,4,55.6,0,0,유격수,103.0,100.0,818.0,9.0,0.0,164.0,318.0,64.0,0.0,0.0,0.0,0.982,0.0,"97,500",1.765,0,0.184383819,1.644144038,0.0,3063,0.0
96307,박진만,1996.0,1976-11-30,삼성,2009,0.256,76,258,223,22,57,11,0,6,86,29,3,4,25,0,3,31,8,0.386,0.333,0.719,11,0.238,0.4,17,65,74,0.88,0,0.81,3.92,0.130,29.6,0.246,76,3,2,1,66.7,0,0,유격수,70.0,66.0,511.6666666666667,5.0,0.0,90.0,152.0,36.0,0.0,0.0,0.0,0.98,0.0,"120,000",0.958,1,0.121925134,1.766069173,0.0,3321,0.0
96307,박진만,1996.0,1976-11-30,삼성,2010,0.237,46,161,131,14,31,5,1,1,41,14,3,2,24,0,1,27,1,0.313,0.354,0.667,6,0.179,0.0,7,29,46,0.63,0,0.89,3.96,0.076,17.4,0.238,46,3,1,2,33.3,0,0,유격수,45.0,42.0,341.0,12.0,0.0,55.0,126.0,29.0,0.0,0.0,0.0,0.934615835777126,0.0,"60,000",0.604,0,0.0491419657,1.815211138,0.0,3482,0.4864130992609787
96307,박진만,1996.0,1976-11-30,SK,2011,0.280,100,340,282,42,79,18,0,6,115,39,15,4,34,2,5,44,6,0.408,0.363,0.771,15,0.324,0.25,24,58,105,0.55,0,0.77,3.84,0.128,42.9,0.265,100,11,6,5,54.5,0,0,유격수,101.0,86.0,742.6666666666666,11.0,0.0,160.0,216.0,47.0,0.0,0.0,0.0,0.9700305206463192,0.0,"25,000",2.207,0,0.0519480519,1.86715919,0.0,3822,0.9150571231652158
96307,박진만,1996.0,1976-11-30,SK,2012,0.210,57,161,138,12,29,7,1,5,53,19,8,1,14,0,0,27,2,0.384,0.281,0.665,7,0.22,0.0,13,28,55,0.51,0,0.52,4.11,0.174,16.2,0.222,57,4,3,1,75.0,0,0,유격수,59.0,48.0,366.6666666666667,0.0,0.0,134.0,101.0,32.0,0.0,0.0,0.0,1.0,0.0,"25,000",0.618,0,0.0513307985,1.918489989,0.0,3983,0.9054032300482884
96307,박진만,1996.0,1976-11-30,SK,2013,0.250,100,326,276,25,69,14,1,3,94,24,5,3,37,0,5,47,6,0.341,0.346,0.687,13,0.264,0.1,18,70,93,0.75,0,0.79,4.22,0.091,34.6,0.241,100,7,3,4,42.9,0,0,유격수,97.0,81.0,642.3333333333334,9.0,0.0,103.0,229.0,54.0,0.0,0.0,0.0,0.973505448884276,0.0,"20,000",1.404,0,0.0357370772,1.954227066,0.0,4309,0.4649480532325083
96307,박진만,1996.0,1976-11-30,SK,2014,0.250,19,35,32,3,8,1,0,0,9,2,1,0,2,0,0,8,0,0.281,0.294,0.575,2,0.2,0.0,1,8,8,1.00,0,0.25,4.74,0.031,2.4,0.203,19,1,0,1,0.0,0,0,3루수,17.0,8.0,77.33333333333334,0.0,0.0,13.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,"20,000",0.027,0,0.0317985245,1.98602559,0.0,4344,1.0825717642998982
96307,박진만,1996.0,1976-11-30,SK,2015,0.248,78,162,133,12,33,5,0,2,44,14,2,0,23,1,4,21,3,0.331,0.375,0.706,7,0.281,0.154,7,31,48,0.65,1,1.10,4.12,0.083,17.7,0.252,78,2,0,2,0.0,3,0,3루수,80.0,32.0,373.0,2.0,0.0,86.0,75.0,18.0,0.0,0.0,0.0,0.9793753351206436,0.0,15000,0.904,0,0.0243412798,2.01036687,0.0,4506,1.6258749009795626
67644,이정훈,2017.0,1994-12-07,KIA,2017,0.000,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.000,0.333,0.333,0,0.0,0.0,0,0,1,0.00,0,0.00,3.33,0.000,0.2,0.15,4,0,0,0,0.0,0,0,포수,4.0,0.0,7.333333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,700",-0.002,0,0.0294297977,0.0294297977,0.0,3,0.0
67644,이정훈,2017.0,1994-12-07,KIA,2019,0.286,7,15,14,0,4,1,0,0,5,3,0,1,0,0,0,1,2,0.357,0.267,0.624,1,0.286,0.0,1,6,4,1.50,0,0.00,3.8,0.071,0.9,0.209,7,0,0,0,0.0,0,0,포수,6.0,4.0,32.0,0.0,0.0,29.0,1.0,0.0,0.0,8.0,1.0,1.0,11.1,2700,-0.0,0,0.0142729706,0.0437027683,0.0,18,0.0
67644,이정훈,2017.0,1994-12-07,KIA,2020,0.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.0,0.0,0,0.0,0.0,0,0,2,0.00,0,0.00,4.75,0.000,-0.4,0.0,3,0,0,0,0.0,0,0,포수,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"3,000",-0.094,0,0.0102564103,0.0539591786,0.0,22,0.0
71744,이송영,2001.0,1979-01-17,한화,2004,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.0,2.0,0,0.0,0.0,0,0,0,-,0,-,4.0,0.000,0.5,0.7,1,0,0,0,0.0,0,0,포수,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"1,800",0.055,0,0.0,0.0,0.0,1,0.0
63554,임종혁,2013.0,1990-04-07,롯데,2013,0.000,11,7,6,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.143,0.143,0,0.0,0.0,0,2,2,1.00,0,0.50,3.14,0.000,0.1,0.064,11,2,2,0,100.0,0,0,2루수,2.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,400",-0.066,0,0.00701978302,0.00701978302,0.0,7,0.0
63554,임종혁,2013.0,1990-04-07,롯데,2014,0.222,21,25,18,3,4,0,0,0,4,1,1,0,5,0,1,8,0,0.222,0.417,0.639,0,0.2,0.5,0,4,2,2.00,0,0.63,4.28,0.000,2.5,0.243,21,4,2,2,50.0,1,0,중견수,16.0,5.0,61.66666666666667,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"2,500",0.01,0,0.00534215212,0.0123619351,0.0,32,0.0
63558,정준혁,2013.0,1994-04-01,롯데,2019,0.273,6,11,11,1,3,0,0,0,3,1,0,0,0,0,0,6,0,0.273,0.273,0.546,0,0.333,0.333,0,2,0,-,0,0.00,4.27,0.000,0.7,0.191,6,0,0,0,0.0,0,0,좌익수,4.0,2.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,,-0.069,0,0.0124888492,0.0124888492,0.0,11,0.0
75847,최정,2005.0,1987-02-28,SK,2005,0.247,45,93,85,6,21,5,0,1,29,11,1,0,5,0,2,27,3,0.341,0.304,0.645,5,0.28,0.238,6,22,15,1.47,0,0.19,3.78,0.094,7.9,0.222,45,0,0,0,0.0,0,0,1루수,32.0,13.0,125.33333333333334,1.0,0.0,83.0,8.0,6.0,0.0,0.0,0.0,0.9756781914893616,0.0,"2,000",0.149,0,0.0704845815,0.0704845815,0.0,93,0.977173042332137
75847,최정,2005.0,1987-02-28,SK,2006,0.221,92,304,280,25,62,11,0,12,109,40,2,1,14,1,7,90,6,0.389,0.275,0.664,13,0.238,0.455,23,55,74,0.74,0,0.16,4.17,0.168,29.5,0.221,92,5,3,2,60.0,0,0,1루수,101.0,72.0,659.6666666666666,8.0,0.0,559.0,55.0,66.0,0.0,0.0,0.0,0.9682334512379992,0.0,"2,400",0.389,0,0.0552407932,0.125725375,0.0,397,0.6920341043734335
75847,최정,2005.0,1987-02-28,SK,2007,0.267,122,462,408,49,109,19,1,16,178,66,9,1,33,1,11,84,3,0.436,0.338,0.774,23,0.359,0.0,36,109,107,1.02,0,0.39,3.63,0.169,60.4,0.261,122,15,8,7,53.3,0,0,3루수,123.0,120.0,1058.3333333333333,12.0,0.0,99.0,249.0,25.0,0.0,0.0,0.0,0.9670311811023622,0.0,"3,400",3.149,0,0.169179229,0.294904604,0.0,859,0.0108592976702677
75847,최정,2005.0,1987-02-28,SK,2008,0.328,114,476,406,77,133,24,1,12,195,61,10,2,41,2,17,58,7,0.480,0.41,0.89,33,0.284,0.0,37,109,108,1.01,0,0.71,3.67,0.153,77.5,0.305,114,27,19,8,70.4,0,0,3루수,115.0,111.0,997.6666666666669,14.0,0.0,71.0,221.0,13.0,0.0,0.0,0.0,0.9540153691947878,0.0,"9,000",5.401,0,0.168391345,0.463295949,1.0,1335,0.0
75847,최정,2005.0,1987-02-28,SK,2009,0.265,99,410,339,63,90,15,0,19,162,58,6,3,40,0,22,64,6,0.478,0.376,0.854,25,0.271,0.0,34,86,102,0.84,0,0.63,3.7,0.212,65.4,0.289,99,11,11,0,100.0,0,0,3루수,100.0,95.0,844.0,9.0,0.0,67.0,198.0,26.0,0.0,0.0,0.0,0.9670781990521328,0.0,"15,000",3.304,0,0.216042781,0.67933873,0.0,1745,0.024080766643316
75847,최정,2005.0,1987-02-28,SK,2010,0.300,123,493,400,84,120,31,1,20,213,80,16,8,49,0,20,72,7,0.533,0.396,0.929,34,0.308,0.0,52,86,130,0.66,0,0.68,3.75,0.233,85.7,0.311,123,16,12,4,75.0,0,0,3루수,123.0,113.0,1033.0,14.0,0.0,60.0,211.0,17.0,0.0,0.0,0.0,0.951,0.0,"16,000",5.067,0,0.166926677,0.846265407,0.0,2238,0.0
75847,최정,2005.0,1987-02-28,SK,2011,0.310,113,488,403,64,125,25,1,20,212,75,13,6,46,1,20,72,8,0.526,0.402,0.928,39,0.372,0.0,46,96,116,0.83,0,0.64,3.69,0.216,85.0,0.312,113,20,15,5,75.0,0,0,3루수,116.0,112.0,998.3333333333334,5.0,0.0,63.0,213.0,22.0,0.0,0.0,0.0,0.9800327212020034,0.0,"22,000",5.758,0,0.195985832,1.042251239,1.0,2726,0.0228539969807388
75847,최정,2005.0,1987-02-28,SK,2012,0.300,130,553,474,85,142,33,1,26,255,84,3,6,49,7,21,98,8,0.538,0.385,0.923,36,0.29,0.0,60,78,162,0.48,0,0.50,3.73,0.238,96.2,0.308,130,28,20,8,71.4,0,0,3루수,130.0,129.0,1114.3333333333333,6.0,0.0,107.0,257.0,39.0,0.0,0.0,0.0,0.9834119054741248,0.0,"28,000",7.289,0,0.320659062,1.362910301,1.0,3279,0.164610681466514
75847,최정,2005.0,1987-02-28,SK,2013,0.316,120,525,434,75,137,18,0,28,239,83,1,2,64,9,24,109,10,0.551,0.429,0.98,32,0.302,1.0,46,65,125,0.52,0,0.59,3.99,0.235,99.1,0.331,120,32,24,8,75.0,0,0,3루수,119.0,118.0,1020.6666666666666,19.0,0.0,80.0,222.0,21.0,0.0,0.0,0.0,0.941,0.0,"52,000",7.112,0,0.519463944,1.882374245,1.0,3804,0.0
75847,최정,2005.0,1987-02-28,SK,2014,0.305,82,361,308,65,94,20,0,14,156,76,1,3,37,0,12,69,9,0.506,0.397,0.903,26,0.432,0.0,34,46,102,0.45,6,0.54,4.12,0.201,59.8,0.305,82,9,7,2,77.8,1,0,3루수,80.0,80.0,676.6666666666666,12.0,0.0,57.0,161.0,23.0,0.0,0.0,0.0,0.948,0.0,"70,000",3.386,0,0.302213177,2.184587422,0.0,4165,0.0
75847,최정,2005.0,1987-02-28,SK,2015,0.295,81,330,275,43,81,17,0,17,149,58,1,3,46,2,5,78,6,0.542,0.401,0.943,20,0.326,0.0,34,45,74,0.61,10,0.59,4.2,0.247,58.5,0.316,81,7,5,2,71.4,1,0,3루수,71.0,71.0,596.0,4.0,0.0,43.0,133.0,14.0,0.0,0.0,0.0,0.978,0.0,"225,000",3.955,1,0.164115433,2.348702855,0.0,4495,0.0
75847,최정,2005.0,1987-02-28,SK,2016,0.288,141,606,500,106,144,24,1,40,290,106,0,6,77,2,23,126,6,0.580,0.403,0.983,42,0.278,0.0,65,87,149,0.58,6,0.61,4.04,0.292,115.7,0.326,141,3,1,2,33.3,1,1,3루수,140.0,136.0,1181.3333333333333,14.0,0.0,89.0,291.0,32.0,0.0,0.0,0.0,0.964,0.0,"225,000",5.495,0,0.378402904,2.727105759,1.0,5101,0.0
75847,최정,2005.0,1987-02-28,SK,2017,0.316,130,527,430,89,136,18,1,46,294,113,0,8,70,10,19,107,8,0.684,0.427,1.111,34,0.388,0.0,65,63,132,0.48,10,0.65,4.23,0.367,116.4,0.363,130,6,1,5,16.7,0,0,3루수,117.0,116.0,936.6666666666666,6.0,0.0,77.0,213.0,20.0,0.0,0.0,0.0,0.98,0.0,"225,000",6.68,0,0.712446352,3.439552111,1.0,5628,0.0
75847,최정,2005.0,1987-02-28,SK,2018,0.244,115,489,406,95,99,16,1,35,222,74,0,2,58,2,23,129,10,0.547,0.368,0.915,23,0.235,0.0,52,63,117,0.54,9,0.45,4.14,0.303,83.2,0.302,115,11,9,2,81.8,2,0,3루수,110.0,104.0,902.6666666666666,11.0,0.0,65.0,184.0,17.0,0.0,0.0,0.0,0.958046528803545,0.0,"225,000",3.804,0,0.451355662,3.890907773,0.0,6117,0.0124821271046068
75847,최정,2005.0,1987-02-28,SK,2019,0.292,141,606,503,86,147,27,0,29,261,99,0,8,69,6,26,92,4,0.519,0.399,0.918,40,0.333,0.0,56,82,190,0.43,14,0.75,3.85,0.227,107.1,0.309,141,5,3,2,60.0,3,1,3루수,135.0,133.0,1154.3333333333333,14.0,0.0,93.0,211.0,21.0,0.0,0.0,0.0,0.9548957551256138,0.0,"166,667",6.354,1,0.296164139,4.187071912,1.0,6723,0.0100645557057138
75847,최정,2005.0,1987-02-28,SK,2020,0.270,133,553,452,90,122,22,0,33,243,96,0,6,75,1,20,98,7,0.538,0.392,0.93,32,0.276,0.5,55,76,162,0.47,12,0.77,3.93,0.268,98.7,0.311,133,11,8,3,72.7,6,2,3루수,122.0,118.0,987.6666666666666,11.0,0.0,76.0,170.0,22.0,0.0,0.0,0.0,0.957,0.0,"166,667",5.014,0,0.260683761,4.447755673,0.0,7276,0.0
71752,김태균,2001.0,1982-05-29,한화,2002,0.255,105,344,298,25,76,11,0,7,108,34,1,2,41,2,2,103,13,0.362,0.347,0.709,16,0.25,0.188,18,81,40,2.03,0,0.40,4.23,0.107,36.6,0.247,105,3,2,1,66.7,0,0,3루수,78.0,60.0,498.3333333333333,11.0,0.0,202.0,78.0,13.0,0.0,0.0,0.0,0.935400668896321,0.0,"4,000",0.654,0,0.0283018868,0.0283018868,0.0,344,0.9121535791960212
71752,김태균,2001.0,1982-05-29,한화,2003,0.319,133,573,479,67,153,24,2,31,274,95,4,2,79,6,9,106,13,0.572,0.424,0.996,41,0.343,0.0,57,120,102,1.18,0,0.75,4.02,0.253,107.2,0.334,133,5,3,2,60.0,0,0,1루수,119.0,117.0,1021.6666666666666,6.0,0.0,1013.0,55.0,80.0,0.0,0.0,0.0,0.9940117455138662,0.0,"3,500",6.004,0,0.0381526104,0.0664544972,0.0,917,0.0204447566045749
71752,김태균,2001.0,1982-05-29,한화,2004,0.323,129,556,473,76,153,26,1,23,250,106,0,7,70,3,6,99,11,0.529,0.412,0.941,45,0.329,0.0,50,122,106,1.15,0,0.71,4.21,0.205,98.9,0.318,129,3,2,1,66.7,0,0,1루수,127.0,119.0,1031.6666666666663,7.0,0.0,992.0,73.0,86.0,0.0,0.0,0.0,0.9899793214862684,0.0,"10,500",5.148,0,0.284671533,0.35112603,0.0,1473,0.1212441436313062
71752,김태균,2001.0,1982-05-29,한화,2005,0.317,124,529,461,73,146,33,2,23,252,100,0,2,60,5,6,73,20,0.547,0.401,0.948,39,0.333,0.0,58,127,117,1.09,0,0.82,3.99,0.230,89.6,0.317,124,4,3,1,75.0,0,0,1루수,123.0,123.0,1062.0,5.0,0.0,1150.0,91.0,110.0,0.0,0.0,0.0,0.996,0.0,"15,500",5.097,0,0.63876652,0.98989255,1.0,2002,0.0
71752,김태균,2001.0,1982-05-29,한화,2006,0.291,124,511,423,66,123,27,0,13,189,73,0,4,82,1,2,89,18,0.447,0.405,0.852,32,0.306,0.5,40,127,88,1.44,0,0.92,4.25,0.156,75.6,0.294,124,2,2,0,100.0,0,0,1루수,123.0,122.0,1056.3333333333333,3.0,0.0,1110.0,75.0,81.0,0.0,0.0,0.0,0.997,0.0,"24,000",4.412,0,0.260623229,1.250515779,1.0,2513,0.0
71752,김태균,2001.0,1982-05-29,한화,2007,0.290,118,491,393,62,114,13,0,21,190,85,0,6,90,4,2,70,13,0.483,0.42,0.903,31,0.373,0.0,34,91,124,0.73,0,1.29,4.28,0.193,82.3,0.31,118,3,2,1,66.7,0,0,1루수,114.0,113.0,964.3333333333334,4.0,0.0,1001.0,76.0,91.0,0.0,0.0,0.0,0.996,0.0,"31,000",4.48,0,0.537688442,1.788204221,0.0,3004,0.0
71752,김태균,2001.0,1982-05-29,한화,2008,0.324,115,484,410,81,133,27,1,31,255,92,0,5,64,4,5,67,8,0.622,0.417,1.039,39,0.378,0.0,59,104,111,0.94,0,0.96,3.99,0.298,99.0,0.343,115,2,2,0,100.0,0,0,1루수,111.0,110.0,930.3333333333334,3.0,0.0,927.0,74.0,100.0,0.0,0.0,0.0,0.997,0.0,"29,000",6.136,0,0.494825964,2.283030185,1.0,3488,0.0
71752,김태균,2001.0,1982-05-29,한화,2009,0.330,95,389,336,63,111,15,0,19,183,62,0,2,45,4,6,71,12,0.545,0.416,0.961,29,0.299,0.5,34,75,81,0.93,0,0.63,3.92,0.214,69.1,0.323,95,0,0,0,0.0,0,0,1루수,79.0,79.0,624.6666666666666,1.0,0.0,594.0,44.0,64.0,0.0,0.0,0.0,0.998,0.0,"42,000",3.177,0,1.0,3.283030185,0.0,3877,0.0
71752,김태균,2001.0,1982-05-29,한화,2012,0.363,126,513,416,61,151,24,0,16,223,80,0,5,81,8,11,69,11,0.536,0.474,1.01,43,0.379,0.0,40,93,108,0.86,0,1.17,3.96,0.173,100.0,0.347,126,4,3,1,75.0,0,0,1루수,84.0,84.0,670.0,2.0,0.0,654.0,37.0,50.0,0.0,0.0,0.0,0.997,0.0,"150,000",6.969,0,1.0,4.283030185,0.0,4390,0.0
71752,김태균,2001.0,1982-05-29,한화,2013,0.319,101,430,345,41,110,24,0,10,164,52,0,4,73,7,8,67,14,0.475,0.444,0.919,29,0.281,0.0,34,98,74,1.32,0,1.09,4.28,0.157,70.2,0.319,101,3,0,3,0.0,0,0,1루수,71.0,71.0,587.6666666666666,1.0,0.0,544.0,48.0,47.0,0.0,0.0,0.0,0.998,0.0,"150,000",3.684,0,0.419910657,4.702940842,0.0,4820,0.0
71752,김태균,2001.0,1982-05-29,한화,2014,0.365,118,508,422,66,154,30,0,18,238,84,0,5,70,1,11,73,18,0.564,0.463,1.027,44,0.354,0.0,48,94,106,0.89,5,0.96,4.11,0.199,97.8,0.349,118,2,0,2,0.0,5,0,1루수,116.0,115.0,960.0,3.0,0.0,903.0,87.0,91.0,0.0,0.0,0.0,0.9959614583333334,0.0,"150,000",4.954,0,0.17349275,4.876433592,0.0,5328,0.0118217020539483
71752,김태균,2001.0,1982-05-29,한화,2015,0.316,133,524,408,61,129,28,0,21,220,104,1,5,98,12,12,80,19,0.539,0.457,0.996,30,0.353,0.333,49,120,84,1.43,11,1.23,4.24,0.223,96.1,0.34,133,4,3,1,75.0,3,0,1루수,95.0,94.0,760.3333333333334,9.0,0.0,755.0,59.0,74.0,0.0,0.0,0.0,0.989,0.0,"160,000",5.196,0,0.178920954,5.055354546,0.0,5852,0.0
71752,김태균,2001.0,1982-05-29,한화,2016,0.365,144,652,529,94,193,39,0,23,301,136,0,6,108,10,9,97,11,0.569,0.475,1.044,60,0.417,0.0,62,113,132,0.86,11,1.11,4.25,0.204,132.9,0.356,144,1,1,0,100.0,7,0,1루수,56.0,55.0,471.6666666666667,4.0,0.0,406.0,33.0,50.0,0.0,0.0,0.0,0.991,0.0,"210,000",5.205,1,0.510889292,5.566243838,1.0,6504,0.0
71752,김태균,2001.0,1982-05-29,한화,2017,0.340,94,407,356,51,121,22,0,17,194,76,0,4,43,7,4,56,13,0.545,0.413,0.958,37,0.398,0.0,39,89,94,0.95,4,0.77,3.97,0.205,71.7,0.322,94,0,0,0,0.0,3,1,1루수,12.0,12.0,103.66666666666669,1.0,0.0,100.0,5.0,13.0,0.0,0.0,0.0,0.991,0.0,"210,000",2.46,0,0.454322502,6.02056634,0.0,6911,0.0
